Name,Age,AgeClass,BodyweightKg,Squat,Bench,Deadlift,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Date
Scott Gillett,55.5,55-59,85.7,150,87.5,160,397.5,1,263.66,260.48,250.2,54.15,2023-11-18
Curtis Nichols,58.5,55-59,87.3,110,75,140,325,1,213.46,210.82,202.32,43.86,2023-10-07
Teddy Chong,56,55-59,82.4,160,112.5,167.5,440,2,298.26,294.97,283.84,61.13,2025-02-21
Scott Beam,59.5,55-59,90.9,110,107.5,165,382.5,1,246.1,242.97,232.76,50.6,2017-05-13
Konstantin Stupar,55.5,55-59,130.8,300,180,260,740,3,413.59,418.08,399.24,69.32,2016-12-08
Richard Stillman,58.5,55-59,82.5,152.41,125.19,185.07,462.66,1,313.4,309.94,298.22,53.62,2005-01-29
Winston Stoby,58,55-59,73.6,235,132.5,275,642.5,1,466.59,463.95,448.64,79.9,2017-12-03
元木 公太郎,56,55-59,64.5,130,85,140,355,5,282.99,284.13,276.4,56.02,2017-09-16
Douglas White,58,55-59,74.5,112.5,90,150,352.5,2,253.98,252.36,243.91,51.57,2021-07-12
John Figarelli,58,55-59,94.15,130,105,130,365,1,230.88,227.97,218.1,47.46,2021-03-19
Paul Christensen,57,55-59,103.1,185,123,193,501,5,304.41,301.35,287.74,62.39,2024-12-07
Brian Monday,57.5,55-59,111.97,222.5,125,255,602.5,1,354.49,352.69,337.28,72.23,2021-02-20
Felipe Nicolás Rodríguez López,58.5,55-59,93.1,120,130,190,440,6,279.81,276.26,264.4,57.53,2019-07-12
中谷 敬次郎,55,55-59,59.05,160,120,175,455,11,389.15,393.8,384.9,66.2,2004-07-16
Lawrence Marlon Belfon,56.5,55-59,98.95,197.5,92.5,210,500,1,309.18,305.6,291.94,63.48,2024-08-04
Paul Rousseau,58.5,55-59,102.6,140,70,177.5,387.5,2,235.93,233.5,222.96,48.36,2017-09-23
Markku Vahala,56.5,55-59,95.7,185,130,185,500,1,313.87,309.99,296.39,64.51,2020-10-17
Gulam Mohd. Shaikh,56,55-59,72.4,95,90,125,310,8,227.58,226.53,219.21,46.03,2018-09-26
Mike Grein,56,55-59,125,167.5,137.5,185,490,1,277.71,279.22,267.21,46.64,2011-07-08
斎藤 正勝,58,55-59,56,130,80,140,350,6,313.27,318.62,312.39,53.1,2000-06-11
Frank Bahr,59,55-59,72.8,135,115,157.5,407.5,3,298.07,296.58,286.93,60.34,2025-03-28
Randy Schiller,59.5,55-59,102.74,206,135,230,571,1,347.45,343.9,328.37,58.95,2022-02-19
Bob Parker,56.5,55-59,105.4,205,140,230,575,4,346.25,343.14,327.67,70.87,2008-11-22
Andy Douglas,57,55-59,80.5,137.5,85,165,387.5,1,266.22,263.51,253.83,54.48,2025-02-15
Suresh Kumar P K,56.5,55-59,58,140,82.5,145,367.5,2,319.1,323.46,316.47,61.37,2022-04-09
Chuck Ball,56,55-59,125,206.38,129.27,231.33,566.99,1,321.35,323.1,309.19,53.97,1997-04-05
伊藤 学,57.5,55-59,73.7,215,132.5,270.5,618,1,448.4,445.82,431.09,90.92,2020-12-19
Alberto Van Burch,55,55-59,88.7,140,85,187.5,412.5,2,268.7,265.32,254.45,55.23,2024-06-08
Jacinto Molina,57.5,55-59,82,140,95,190,425,9,288.89,285.75,275.03,49.43,1992-07-05
Volodymyr Teryokhin,56.5,55-59,107.1,260,195,280,735,1,439.8,436.24,416.68,74.46,2013-02-24
Daniel Martin #14,55,55-59,89.2,147.5,122.5,185,455,1,295.54,291.8,279.77,60.76,2024-03-16
Cliff G. Shipley,55,55-59,78.9,117.5,92.5,155,365,1,253.77,251.39,242.37,51.84,2014-03-22
Tomi Sairanen,55.5,55-59,92.45,230,135,250,615,1,392.42,387.43,370.9,80.69,2024-09-28
Brett Guthrie,55.5,55-59,88.6,180,82.5,200,462.5,1,301.45,297.66,285.47,61.96,2014-04-05
Roy Andrew,56,55-59,109.4,212.5,155,242.5,610,1,362.03,359.59,343.62,73.9,2024-11-09
Alexander Nemchinov,57,55-59,91.1,200,125,240,565,1,363.12,358.5,343.41,74.66,2009-10-01
Jeff Travis,56.5,55-59,90.5,145,125,130,400,1,257.92,254.64,243.99,53.03,2019-11-17
Tage H Nielsen,58.5,55-59,99.9,175,125,150,450,1,277.1,273.97,261.68,47.08,2007-03-17
Michael Doody,57.5,55-59,129.4,115,80,142.5,337.5,2,189.24,191.05,182.55,37.99,2024-10-26
Luis Antonio Ramírez Ochoa,58,55-59,110.1,250,175,220,645,1,381.88,379.47,362.69,64.56,2024-03-15
Günther Haberfellner,56.5,55-59,140.7,155,120,195,470,1,257.21,262.44,249.36,51.13,2019-06-29
Ernie Surell,57,55-59,NA,275,182.5,247.5,705,8,NA,NA,NA,NA,2005-05-06
Nils Tania,58.5,55-59,72.85,170,90,172.5,432.5,2,316.21,314.62,304.37,64.01,2025-03-27
Junichi Yokogi,55,55-59,81.67,182.5,140,212.5,535,2,364.5,360.6,347.12,74.67,2022-12-02
V. Alksnitis,57.5,55-59,121,200,145,230,575,6,329.32,329.95,316.18,55.4,1999-03-27
Chad Rexrode,55,55-59,88.55,195,155,220,570,1,371.62,366.95,351.94,76.39,2024-01-06
Veerakumar G,57,55-59,100.2,150,80,160,390,5,239.84,237.16,226.51,40.74,2019-05-27
Anders Molitano,55.5,55-59,117.4,215.5,105,225,545.5,3,315.61,315.28,301.99,64.02,2021-04-22
Vincent Matt,56.5,55-59,102.65,80,157.5,135,372.5,1,226.75,224.42,214.29,46.48,2024-06-30
Alimbek Rakhimov,56,55-59,82.43,200,145,220,565,1,382.91,378.69,364.39,78.48,2022-12-02
Larry Savage,55.5,55-59,109.09,185,160,215,560,2,332.71,330.41,315.71,67.93,2018-05-19
Anthony Divincenti,55,55-59,79.9,142.5,107.5,170,420,2,289.82,286.96,276.51,59.27,2019-09-21
Anthony Gorman,59.5,55-59,81.1,110,72.5,135,317.5,1,217.19,214.92,206.95,37.17,2025-03-29
Paul C Mears,56,55-59,66.23,175,85,192.5,452.5,4,353.64,354.29,344.21,60.46,2009-03-21
小島 学,55.5,55-59,64.95,115,82.5,150,347.5,7,275.56,276.51,268.89,54.63,2020-12-19
David Sally,56,55-59,99.3,225,132.5,255,612.5,1,378.16,373.82,357.08,77.64,2024-12-07
Jon Mcdaniel,57.5,55-59,71.5,132.5,82.5,175,390,2,288.73,287.63,278.48,58.29,2019-07-13
Werner Kotlík,56.5,55-59,77.1,190,130,220,540,8,380.75,377.6,364.42,65.2,1994-10-19
Kari Pihlajamäki,57.5,55-59,91.3,165,125,250,540,1,346.68,342.26,327.83,71.28,2017-07-22
Richard Nowazek,55.5,55-59,NA,227.5,125,192.5,545,1,NA,NA,NA,NA,2006-04-08
三好 正彦,55.5,55-59,62.85,130,90,165,385,11,313.1,315.06,306.89,61.59,2019-09-14
Henrik Smedmark,57.5,55-59,111.29,235,150,252.5,637.5,4,375.93,373.85,357.44,76.63,2025-02-09
Tim Tullio,56,55-59,60,83.91,74.84,131.54,290.3,1,245.03,247.59,241.77,47.61,2001-05-26
Tony O Halloran,58,55-59,98.15,220,112.5,225,557.5,4,345.97,341.89,326.66,71.06,2024-01-27
Ed Shore III,57.5,55-59,91.7,120,105,182.5,407.5,8,261.05,257.73,246.81,53.68,2018-10-20
Võ Duy Huy,56,55-59,65.44,107.5,60,136.5,304,1,239.71,240.39,233.68,47.6,2024-12-14
John Znaczko,57,55-59,90,124.74,68.04,136.08,328.85,1,212.63,209.94,201.2,36.29,2016-06-05
Lennart Nilsson,59.5,55-59,119.05,200,100,232.5,532.5,3,306.63,306.72,293.89,62.12,2018-03-06
Jayaraman S,59.5,55-59,76.92,180,120,190,490,1,345.99,343.18,331.23,70.51,2023-07-12
Jeffery Kensey,56,55-59,90,127.5,87.5,157.5,372.5,1,240.86,237.8,227.91,49.52,2015-07-18
Mizael Candido,59.5,55-59,62.3,140,85,155,380,1,311.17,313.36,305.38,53.08,2010-08-05
Kadhim Azeez,55.5,55-59,124.8,145,110,150,405,1,229.65,230.86,220.96,38.57,2013-05-01
Anthony Adams,55,55-59,92.5,145,125,172.5,442.5,2,282.27,278.69,266.79,58.04,2025-03-29
James Heninger,55,55-59,73.05,147.5,105,197.5,450,1,328.41,326.7,316.03,66.51,2023-12-09
Brad Gillingham,58,55-59,131.35,25,25,25,75,1,41.87,42.34,40.42,8.39,2024-12-14
Babu.V,58,55-59,54.3,132.5,75,147.5,355,8,326.63,333.21,327.3,55.23,2023-02-23
真鍋 哲,56,55-59,87.05,200,140,210,550,4,361.79,357.32,342.97,61.81,2004-06-26
Brian Estabrook,56,55-59,122.75,145,102.5,160,407.5,1,232.3,233.1,223.31,46.91,2025-02-22
Steven Evaretts,55.5,55-59,104.1,205,152.5,242.5,600,1,363.12,359.63,343.4,74.38,2017-04-29
Andrey Zvyagintsev,55.5,55-59,100.9,175,135,220,530,2,324.97,321.41,306.95,66.67,2019-12-18
Daniel Smith #6,57,55-59,80,155,110,195,460,1,317.19,314.04,302.59,64.88,2024-09-07
HD Campbell,59,55-59,100,200,115,215,530,1,326.22,322.55,308.07,55.42,2006-12-06
Michael Grünberg,58,55-59,57.8,110,75,165,350,1,304.8,309.06,302.45,58.56,2024-03-20
Igor Fyodorov,56,55-59,80,140,142.5,190,472.5,1,325.81,322.58,310.81,66.64,2021-02-27
Andrey Zaytsev,56,55-59,72,130,75,170,375,1,276.32,275.14,266.32,55.84,2021-06-19
Ali Hamadi,56,55-59,92.25,157.5,117.5,200,475,1,303.4,299.55,286.79,62.39,2024-04-27
Joel Kron,56.5,55-59,117.3,222.5,137.5,217.5,577.5,1,334.22,333.84,319.77,67.81,2015-05-30
片山 昌勅,56,55-59,82.6,140,100,160,400,1,270.77,267.77,257.63,55.51,2016-01-24
David Blessing,55.5,55-59,79.6,175,102.5,182.5,460,1,318.13,315.04,303.62,65.04,2025-04-13
Craig McMillan,55,55-59,92.65,217.5,140,260,617.5,1,393.6,388.6,371.99,80.93,2025-05-23
Tim Spaid,58.5,55-59,107.55,195,155,205,555,4,331.55,328.95,314.22,67.77,2024-05-12
Pavel Galanichev,55,55-59,97.2,160,125,180,465,1,289.83,286.34,273.66,59.55,2019-12-21
Micahael Hipwood,58,55-59,92.4,140,88,165,393,1,250.83,247.64,237.08,51.58,2023-06-02
高槁 長治,55.5,55-59,79.95,185,140,195,520,7,358.7,355.14,342.2,73.36,2017-09-16
Bryan Getchell,57.5,55-59,108.2,160,170,200,530,1,315.88,313.52,299.52,64.53,2024-04-27
Charles Vernet,58,55-59,104.6,200,105,210,515,1,311.07,308.15,294.25,63.7,2019-10-19
Oleg Krasovskyy,58.5,55-59,87.5,170,110,210,490,1,321.45,317.46,304.63,54.91,2008-02-14
Ladislav Konopásek,59.5,55-59,80.22,145,100,170,415,9,285.7,282.83,272.48,58.45,2024-09-21
Tracy Steele,57.5,55-59,90.72,151,135,186,472,1,303.98,300.11,287.53,62.5,2019-10-26
Nashkar Tandom,59.5,55-59,84.4,110,85,145,340,4,227.41,224.74,216.02,46.67,2024-07-21
Thierry Mathon,59,55-59,80.9,110,105,150,365,2,250.04,247.45,238.31,51.19,2016-12-10
Valeriy Golovin,58,55-59,82.7,210,107.5,210,527.5,1,356.84,352.86,339.49,61.04,2019-12-18
Aleksey Vyacheslavov,58.5,55-59,105.4,120,112.5,190,422.5,4,254.42,252.13,240.77,52.07,2019-03-28
Peter Hayden,57,55-59,93.6,150,100,200,450,1,285.43,281.83,269.68,58.69,2020-02-08
D.Shanmugam,58,55-59,87.3,160,110,170,440,4,289,285.42,273.92,59.38,2018-01-07
Eric Paglinawan,59.5,55-59,73,142.5,75,215.5,433,1,316.14,314.51,304.25,64.02,2024-06-21
Aleksandr Churikov,59.5,55-59,67.5,165,122.5,172.5,460,4,354.54,354.67,344.27,60.65,1999-04-08
Stephen Oliver,59.5,55-59,74.6,65,25,105,195,1,140.38,139.47,134.79,28.51,2018-02-17
Scott Wood #6,58.5,55-59,82.1,75,80,140,295,2,200.38,198.2,190.75,41.06,2025-03-01
Theodore Longo,55.5,55-59,81.2,185,117.5,205,507.5,4,346.92,343.27,330.53,59.37,2019-10-07
Gert F Karlson,56.5,55-59,65.94,120,70,197.5,387.5,3,303.82,304.49,295.89,60.43,2023-08-26
Dan Caffery,55,55-59,110,170.1,113.4,195.04,478.54,1,283.42,281.62,269.16,57.83,2022-02-27
W. Sheffler,57,55-59,90,182.5,110,205,497.5,4,321.68,317.6,304.39,54.9,1993-03-13
Lorenzo Dore,56,55-59,81.33,192.5,120,222.5,535,3,365.38,361.52,348.08,74.82,2022-11-25
Tracy Wood,56.5,55-59,108.9,125,87.5,185,397.5,1,236.32,234.66,224.21,48.26,2024-07-20
Shelvale Subhash Babu,59.5,55-59,77.5,157.5,80,130,367.5,1,258.29,256.1,247.1,44.23,2018-05-02
Tim Teragawa,57.5,55-59,87.25,170,122.5,215,507.5,1,333.43,329.3,316.04,68.51,2025-01-11
Mike O'Kelley,55,55-59,100,122.5,82.5,140,345,1,212.35,209.96,200.54,43.58,1999-08-28
Chad Patterson,56.5,55-59,92.8,105,120,135,360,1,229.29,226.38,216.69,47.15,2022-07-23
Jeff Mensinger,59,55-59,74.6,190,125,202.5,517.5,1,372.54,370.13,357.72,75.66,2024-04-13
Richard Simons,59,55-59,82.5,115.67,77.11,156.49,349.27,1,236.59,233.98,225.13,48.5,2001-05-05
Evgeni Dmitriev,56.5,55-59,117.9,200,160,215,575,11,332.2,331.98,318.03,55.95,1997-10-14
Sean Silvers,55.5,55-59,113.75,160,150,220,530,1,310.06,308.87,295.54,63.09,2024-11-02
Sam Faulkner,55,55-59,90.4,127.5,100,147.5,375,2,241.94,238.86,228.88,49.74,2009-03-07
Devin St. Germain,58,55-59,117.4,167.5,115,182.5,465,4,269.04,268.75,257.43,54.58,2025-05-03
Michael Ricker,58,55-59,122.27,125,157.5,227.5,510,1,291.1,291.98,279.75,58.81,2024-06-08
Amir Nissan,59,55-59,81,150,120,195,465,1,318.32,315,303.35,65.17,2024-08-05
Daniele Perri,55,55-59,107.9,145,127.5,212.5,485,1,289.37,287.16,274.32,59.13,2024-10-12
Tj Sealey,55.5,55-59,120.45,97.5,112.5,160,370,2,212.23,212.54,203.67,42.94,2025-01-11
Ewald Stadlhofer,55,55-59,65.59,177.5,87.5,180,445,3,350.29,351.21,341.38,59.87,2025-05-02
Adrian Snelgrove,57.5,55-59,101.54,235,147.5,257.5,640,1,391.36,387.17,369.72,80.27,2022-08-01
Brett Director,55.5,55-59,99.1,157.5,105,185,447.5,1,276.53,273.34,261.11,56.78,2025-05-04
James Darden,56.5,55-59,98.4,215,115,202.5,532.5,1,330.09,326.21,311.67,67.79,2018-08-05
Prem Narayan P,59.5,55-59,90.62,170,115,195,480,2,309.3,305.37,292.58,63.6,2024-07-21
Valeriy Gorbunov,55,55-59,111.5,190,112.5,195,497.5,2,293.17,291.59,278.8,59.75,2020-09-11
István Varga,56.5,55-59,71.64,140,115,175,430,1,317.92,316.67,306.58,64.2,2025-04-26
Meigang Sea,59.5,55-59,62.3,90,60,102.5,252.5,1,206.77,208.22,202.92,40.58,2014-03-22
Vladimir Stoyanov,57.5,55-59,66.45,135,85,140,360,1,280.66,281.1,273.06,47.99,1999-04-14
Richard Weimar,56.5,55-59,90.75,187.5,120,205,512.5,4,330.01,325.81,312.15,67.85,2025-05-07
Kevin Veit,56.5,55-59,134.58,125,110,182.5,417.5,1,231.39,234.74,223.73,46.24,2021-12-18
M D Jeffer,56.5,55-59,56.4,95,65,137.5,297.5,5,264.62,268.96,263.59,50.43,2022-04-09
Douglas Grouchy,59.5,55-59,91.18,137.5,87.5,175,400,1,256.96,253.69,243.01,52.84,2024-10-26
Malcom Green,57,55-59,103.9,185,110,210,505,1,305.87,302.9,289.22,62.66,2010-06-26
Nico Knegt,59,55-59,90.1,195,120,190,505,1,326.35,322.21,308.79,55.69,2024-03-20
Harold Lloyd,58.5,55-59,105,25,25,25,75,7,45.23,44.82,42.8,9.26,2016-08-25
Don Shilliam,55,55-59,106.8,130,95,182.5,407.5,1,244.1,242.09,231.22,49.92,2024-12-07
Max Andreu,57,55-59,92.1,132.5,70,165,367.5,2,234.93,231.94,222.07,48.31,2018-12-08
Sham Sahani,58,55-59,95.1,125,100,150,375,4,236.09,233.15,222.97,40.2,2018-07-26
James Piscitelli,57.5,55-59,73.6,95,82.5,140,317.5,1,230.57,229.27,221.7,46.74,2024-11-09
Konstantin Zubov,59.5,55-59,65.1,170,115,190,475,1,376.01,377.23,366.8,64.25,2012-04-12
Albert Mategrano,55.5,55-59,82,190,130,225,545,20,370.46,366.44,352.68,75.91,2025-02-28
Tanaji Patil,56,55-59,81.9,210,120,200,530,11,360.51,356.62,343.25,61.68,2023-02-23
Kazutoshi Watanabe,58.5,55-59,86.8,210,170,220,600,2,395.28,390.42,374.79,67.54,2011-12-05
Ebenezer Kissaru,55.5,55-59,72.6,137.5,85,212.5,435,2,318.76,317.23,306.94,64.5,2016-04-09
前田都喜春,59,55-59,88.2,260,130,263,653,1,426.61,421.27,404.1,72.85,2004-06-26
Ye Yangfeng,56.5,55-59,75.98,120,90,130,340,1,241.92,240.11,231.88,49.24,2014-03-22
Curt Dreyer,58,55-59,117.2,192.5,160,197.5,550,1,318.4,318.01,304.6,53.65,2007-06-10
Heifer Valdez,59.5,55-59,68.4,140,70,180,390,2,297.75,297.55,288.66,59.66,2021-12-08
Danilo Ceirani,59.5,55-59,89.3,110,125.5,170,405.5,1,263.24,259.91,249.18,54.12,2024-11-09
Mike Adams #1,58,55-59,129,180,175,255,610,1,342.36,345.5,330.19,68.75,2023-04-29
Laddie Gibson,57,55-59,82.23,140,120,140,400,1,271.46,268.49,258.38,55.63,2022-10-31
Takashi Ono,55,55-59,58.75,127.5,120,147.5,395,5,339.27,343.49,335.83,65.51,2019-05-12
Micheal Scott,58,55-59,80.74,181.44,104.33,222.26,508.02,2,348.42,344.83,332.12,59.63,2002-05-10
Ed Henderson,59,55-59,128.73,232.5,150,227.5,610,1,342.58,345.63,330.35,68.81,2023-12-16
Anton Olsen Roy,57.5,55-59,125,255,165,255,675,1,382.56,384.65,368.1,64.25,1999-08-28
Andrea Tinarelli,56,55-59,81.92,120,70,190,380,4,258.44,255.65,246.06,52.95,2024-04-25
Michael Brown #15,56.5,55-59,79.9,150,137.5,215,502.5,5,346.75,343.33,330.82,70.92,2013-03-23
Dan Posa,59,55-59,104.7,145,75,180,400,1,241.52,239.26,228.47,49.45,2025-03-08
Aleksandr Karavaev,55.5,55-59,90,170,115,210,495,5,320.07,316.01,302.86,65.81,2015-04-01
古郡 公喜,55,55-59,81.6,115,100,150,365,3,248.8,246.14,236.96,50.96,2013-09-13
Harold Shellhammer,59,55-59,82.5,127.5,112.5,182.5,422.5,1,286.2,283.04,272.34,58.66,2012-07-01
David Janssen,59,55-59,106.5,160,100,207.5,467.5,5,280.36,278,265.5,57.34,2022-04-22
Amirsalarii Yaghoub,55.5,55-59,101,210,115,205,530,2,324.83,321.29,306.82,55.16,2018-05-02
Gerard Kuzian,56.5,55-59,95.65,202.5,152.5,217.5,572.5,1,359.46,355.02,339.46,73.88,2023-03-18
Hieronim Dereń,56.5,55-59,85.72,155,115,200,470,1,311.71,307.95,295.79,64.01,2023-06-16
Jörg Krasa,57.5,55-59,103.5,150,100,150,400,1,242.66,240.26,229.41,49.72,2024-07-13
Mirosław Kania,57.5,55-59,97.89,225,155,250,630,1,391.43,386.78,369.58,80.4,2024-06-14
Bohuslav Hrnko,57.5,55-59,87.2,180,130,192.5,502.5,3,330.25,326.16,313.03,67.86,2025-04-05
Charan Guru,59.5,55-59,62.1,140,100,130,370,2,303.75,305.98,298.23,51.81,2011-12-05
Ari Välimaa,59.5,55-59,58.4,115,55,137.5,307.5,1,265.45,268.9,262.99,51.16,2015-11-07
Edvard Jensen Jan,57.5,55-59,92.82,295,185,260,740,2,471.27,465.29,445.36,80.33,2017-10-01
John Corsello,55,55-59,58.74,150,117.5,162.5,430,1,369.39,373.99,365.64,62.82,2013-09-24
Ian Strangward,56,55-59,89.9,100,90,200,390,1,252.32,249.11,238.76,51.88,2023-04-08
Steve Haug,55,55-59,85.2,120,95,140,355,1,236.22,233.4,224.25,48.5,2024-06-29
Dany Lemort,56.5,55-59,91.82,177.5,135,222.5,535,1,342.51,338.15,323.81,70.43,2023-10-28
Manfred Lage,62,60-64,134.5,167.5,142.5,185,495,5,274.39,278.34,265.3,45.94,2012-03-10
Aleksandr Rassypnov,64.5,60-64,63.45,115,87.5,140,342.5,1,276.49,277.99,270.65,47.2,2019-12-04
Derek Boyden,64,60-64,81.4,112.5,80,142.5,335,1,228.67,226.25,217.83,46.83,2025-02-08
Pete Gisondi Jr,63,60-64,125,183.7,149.69,233.6,566.99,1,321.35,323.1,309.19,64.76,2023-04-23
Seppo Mustonen,60.5,60-64,80.55,142.5,82.5,140,365,3,250.67,248.12,239,42.9,2004-03-21
Stephen King #1,62,60-64,82.8,233,115,202.5,550.5,1,372.14,367.99,354.02,63.66,2025-05-23
Karl Christians,62,60-64,65.45,140,70,190,400,1,315.37,316.26,307.43,62.63,2025-02-21
Robert Sloan,63.5,60-64,74.9,95,77.5,145,317.5,1,227.98,226.45,218.82,46.32,2025-01-25
Richard Johnson #2,61,60-64,96.65,210,125,225,560,4,349.94,345.69,330.42,59.55,2024-10-05
David Gutelius,64,60-64,98.9,150,110,207.5,467.5,1,289.15,285.79,273.02,59.37,2024-08-10
Brendan Cassidy,61,60-64,82.15,140,112.5,182.5,435,1,295.38,292.15,281.16,60.53,2024-09-21
Paul Levine,63,60-64,128.85,150,128,180,458,1,257.14,259.46,247.98,51.65,2025-05-17
Helmut Lehr,61,60-64,84.7,130,100,170,400,1,267.02,263.87,253.59,45.65,2000-05-13
Peter Harper,62,60-64,90.5,137.5,102.5,185,425,6,274.04,270.56,259.24,56.35,2021-08-21
George Wild,62.5,60-64,83.7,127.5,92.5,187.5,407.5,14,273.81,270.67,260.26,56.17,2019-06-08
Mr. Santhapol Tantichinda,61,60-64,69.85,120,82.5,148,350.5,1,263.67,263.09,254.99,53.03,2023-08-12
David Alpen,60,60-64,99.65,190,140,240,570,1,351.38,347.38,331.81,59.71,2023-08-26
Gregory Kassabian,64.5,60-64,104.75,80,70,125,275,4,166.01,164.47,157.05,33.99,2024-01-14
Richard Carni,61,60-64,73.6,125,100,150,375,7,272.33,270.79,261.85,55.21,2024-10-05
Vijayarangan K,61,60-64,74,205,120,185,510,1,369.06,366.85,354.67,63.2,2019-05-27
Mike Koufos,63,60-64,89,140,80,175,395,1,256.86,253.62,243.19,52.8,2024-04-06
D. Satyanarayana,62,60-64,61.2,97.5,72.5,122.5,292.5,5,242.94,245.04,239.03,47.46,2022-04-09
Dan Cloonan,60,60-64,80.6,140,100,170,410,6,281.48,278.6,268.35,57.61,2025-04-26
Paul Sanders,62,60-64,99.85,190,140,225,555,2,341.83,337.97,322.81,70.16,2025-03-29
Can Murty,62,60-64,94.6,90,50,142.5,282.5,3,178.29,176.06,168.4,36.65,2018-01-07
David Morse,62,60-64,98.4,100,105,107.5,312.5,1,193.71,191.44,182.9,39.78,2017-03-26
Andreas Flegel,62.5,60-64,79.3,112.5,77.5,150,340,4,235.67,233.42,224.99,48.17,2025-03-28
Narayan Sethy,63,60-64,64.88,85,80,90,255,3,202.37,203.09,197.51,40.11,2023-07-12
Jonas Telégin,60,60-64,65.26,195,110,210,515,1,406.92,408.17,396.83,69.54,2025-05-02
Tomas Bayer,60,60-64,96.4,255,112.5,262.5,630,2,394.15,389.34,372.18,67.08,2006-05-05
Tommy Nordlund,60.5,60-64,106.3,100,120,200,420,1,252.06,249.91,238.67,42.69,2025-02-08
Yuen Tai Lok,61,60-64,88.72,120,85,122.5,327.5,1,213.31,210.62,201.99,43.85,2019-04-20
Matthew Smith #15,60,60-64,109.7,180,140,230,550,1,326.08,323.94,309.58,66.55,2025-01-18
Michel Leonard,63.5,60-64,100.8,195,120,200,515,7,315.91,312.44,298.38,53.65,2009-06-23
Michel Ledroit,61.5,60-64,67.2,205,100,220,525,4,405.95,406.23,394.41,69.43,2000-10-17
Yuriy Samusev,64.5,60-64,91.05,142.5,112.5,182.5,437.5,2,281.25,277.67,265.99,57.83,2015-12-13
Dave Richardson #2,63.5,60-64,120,140,80,180,400,6,229.72,229.97,220.37,46.5,2025-02-01
Philippe Valeyre,60.5,60-64,92.1,150,110,150,410,1,262.09,258.76,247.76,53.89,2024-10-19
Phil Drenik,62.5,60-64,58.47,102.5,65,135,302.5,1,260.87,264.23,258.41,50.3,2019-10-16
Nairanjah Singh,64.5,60-64,82.1,142.5,115,182.5,440,1,298.88,295.62,284.51,51.14,2010-03-22
Rene Taeuschel,61.5,60-64,82.4,170,100,197.5,467.5,3,316.9,313.41,301.58,64.95,2024-08-04
Peter Aedtner,63,60-64,65.4,135,65,150,350,1,276.11,276.9,269.18,54.82,2023-05-27
Bob Gardner,60.5,60-64,88.1,120,92.5,145,357.5,1,233.69,230.77,221.38,48.03,2024-07-06
Mark Wurtz,63.5,60-64,107.2,170,117.5,215,502.5,1,300.57,298.16,284.79,61.45,2023-04-01
Guy Castagnet,63,60-64,90.4,142.5,77.5,150,370,1,238.71,235.68,225.83,49.08,2014-12-14
Boris Ruzhbelyaev,62.5,60-64,82.5,140,90,162.5,392.5,8,265.88,262.94,253,45.49,1995-04-21
Per Nagy,64.5,60-64,92.5,140,87.5,190,417.5,2,266.33,262.94,251.72,54.76,2016-04-29
Francesco Saverio Morese,61,60-64,85.7,220,140,265.5,625.5,1,414.9,409.89,393.71,85.2,2023-05-01
Tracy Parrish,60,60-64,89.1,122.5,72.5,150,345,1,224.22,221.39,212.27,46.09,2021-09-10
Franz Auneau,61.5,60-64,72.76,125,100,145,370,1,270.74,269.39,260.64,54.8,2025-03-22
Henry Seibel,61.5,60-64,84.77,132.5,105,190,427.5,1,285.24,281.87,270.88,58.55,2021-03-20
Thorneia Moody,61,60-64,113.3,145,97.5,185,427.5,1,250.45,249.41,238.61,50.98,2025-04-19
Maghsood Sattarzaden,64.5,60-64,97.3,160,142.5,200,502.5,7,313.06,309.3,295.59,53.26,2007-06-10
Paavo Fridfelt,60.5,60-64,87.4,210,120,260,590,1,387.28,382.48,367.05,66.16,2003-03-22
Harold Faulkner,60.5,60-64,88.75,122.5,107.5,95,325,3,211.64,208.98,200.41,36.14,2019-02-09
C.L. Jack Davis,60,60-64,90,177.5,142.5,167.2,487.2,4,315.02,311.03,298.09,53.76,2008-02-02
Derek Sherlock,62,60-64,99.4,205.5,120,220,545.5,3,336.64,332.79,317.89,69.11,2024-11-14
Angel Comelli Luis,62.5,60-64,91.25,205,115,210,530,5,340.35,336.02,321.85,58.05,2005-10-04
Joe Leonard,60,60-64,102,107.5,82.5,140,330,11,201.41,199.29,190.3,41.3,2024-09-07
Heikki Heiskanen,60.5,60-64,81.82,180,130,220,530,1,360.71,356.83,343.47,73.9,2021-11-19
Henry de Groh III,60,60-64,67.2,120,95,140,355,1,274.5,274.69,266.69,54.81,2022-04-23
Paavo Hiltula,62.5,60-64,63.8,140,70,160,370,1,297.42,298.9,290.92,50.79,2024-04-20
S K Abdul Mannan,60,60-64,140.1,80,55,90,225,1,123.28,125.72,119.49,20.62,2018-07-26
Huang Yaoqiang,60.5,60-64,68.63,50,90,100,240,1,182.79,182.63,177.14,36.65,2013-04-06
Jozef Trnka,64.5,60-64,76.5,120,105,140,365,1,258.61,256.58,247.7,52.67,2024-04-06
Joachim Löw,61,60-64,103.25,170,140,190,500,4,303.62,300.59,287.01,62.22,2025-03-28
Jon Benn,64.5,60-64,81.3,90,75,120,285,7,194.68,192.63,185.47,39.87,2024-12-07
