Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
London,1948,200m,Breaststroke,0,Men,USA,Robert Raymond Sohl,00:02:43.900000,4
London,1948,200m,Breaststroke,0,Men,AUS,John Griffith Davies,00:02:43.700000,3
London,1948,200m,Breaststroke,0,Men,YUG,Antun (Tone) Cerer,00:02:46.100000,4
London,1948,200m,Breaststroke,0,Men,BRA,Willy Otto Jordan,00:02:46.400000,4
London,1948,200m,Breaststroke,0,Men,EGY,Ahmed Kandil,00:02:47.500000,4
London,1948,200m,Breaststroke,0,Men,NED,Bob Herbert Bonte,00:02:47.600000,4
London,1948,200m,Breaststroke,0,Women,NED,Petronella (Nel) Van Vliet,00:02:57.200000,1
London,1948,200m,Breaststroke,0,Women,AUS,Beatrice Nancy Lyons,00:02:57.700000,2
London,1948,200m,Breaststroke,0,Women,HUN,Eva Novak-Gerard,00:03:00.200000,3
London,1948,200m,Breaststroke,0,Women,HUN,Eva Szekely,00:03:02.500000,4
London,1948,200m,Breaststroke,0,Women,NED,Adriana Elisabeth De Groot,00:03:06.200000,4
London,1948,200m,Breaststroke,0,Women,GBR,Elizabeth Mabel Church,00:03:06.100000,4
London,1948,200m,Breaststroke,0,Women,NED,Antonia Johanna Hom,00:03:07.500000,4
London,1948,200m,Breaststroke,0,Women,DEN,Jytte Solveig Hansen,00:03:08.100000,4
London,1948,400m,Freestyle,0,Men,USA,William M. Jr. Smith,00:04:41.000000,1
London,1948,400m,Freestyle,0,Men,USA,James Price Jr. Mclane,00:04:43.400000,2
London,1948,400m,Freestyle,0,Men,AUS,John Birnie Marshall,00:04:47.400000,3
London,1948,400m,Freestyle,0,Men,HUN,Geza Kadas,00:04:49.400000,4
London,1948,400m,Freestyle,0,Men,HUN,György Mitro,00:04:49.900000,4
London,1948,400m,Freestyle,0,Men,FRA,Alexandre Jany,00:04:51.400000,4
London,1948,400m,Freestyle,0,Men,GBR,Jack Irwin Hale,00:04:55.900000,4
London,1948,400m,Freestyle,0,Men,ARG,Severo Alfredo Yantorno,00:04:58.700000,4
London,1948,400m,Freestyle,0,Women,USA,Ann Elisabeth Curtis,00:05:17.800000,1
London,1948,400m,Freestyle,0,Women,DEN,Karen Margrethe Harup,00:05:21.200000,2
London,1948,400m,Freestyle,0,Women,GBR,Catherine Gibson,00:05:22.500000,3
London,1948,400m,Freestyle,0,Women,BEL,Fernande Caroen,00:05:25.300000,4
London,1948,400m,Freestyle,0,Women,USA,Brenda Merserau Helser,00:05:26.000000,4
London,1948,400m,Freestyle,0,Women,BRA,Piedade De Azevedo Coutinho,00:05:29.400000,4
London,1948,400m,Freestyle,0,Women,DEN,Fritze Wulf Carstensen,00:05:29.400000,4
London,1948,400m,Freestyle,0,Women,USA,Nancy Merki Lees,00:05:32.900000,4
London,1948,4x100,Freestyle,1,Women,USA,"Thelma H. Kalama, Ann Elisabeth Curtis, Brenda Merserau Helser, Marie Louise Corridon",00:04:29.200000,1
London,1948,4x100,Freestyle,1,Women,DEN,"Greta Marie Andersen, Fritze Wulf Carstensen, Eva Johanne Riise, Karen Margrethe Harup, Elvi Johanne Svendsen",00:04:29.600000,2
London,1948,4x100,Freestyle,1,Women,NLD,"Margot Marsman, Johanna Maria Termeulen, Irma Heijting-Schuhmacher, Marie-Louise Jean Linssen-Vaessen",00:04:31.600000,3
London,1948,4x100,Freestyle,1,Women,GBR,"Margaret Olive Wellington, Patricia Eleanor Nielsen, Lillian Preece, Margaret Therese Girvan, Catherine Gibson, Phyllis Margaret Linton",00:04:34.700000,4
London,1948,4x100,Freestyle,1,Women,HUN,"Zsuzsa Nador, Eva Szekely, Eva Novak-Gerard, Ilona Novak, Judith Temes",00:04:44.800000,4
London,1948,4x100,Freestyle,1,Women,BRA,"Maria Angelica Leao Da Costa, Edith Nogueira Da Gama Groba, Talita De Alencar Rodrigues, Piedade De Azevedo Coutinho",00:04:49.100000,4
London,1948,4x100,Freestyle,1,Women,FRA,"Gisele Vallerey, Josette Arene, Ginette Jany-Sendral, Colette Thomas",00:04:49.800000,4
London,1948,4x100,Freestyle,1,Women,SWE,"Gisela Thidholm, Ingegärd Fredin, Elisabeth Ahlgren, Marianne Lundquist",Disqualified,0
London,1948,4x200,Freestyle,1,Men,USA,"Walter Stephen Ris, Wallace Perry Wolf, William M. Jr. Smith, Edwin Fisher Gilbert, William Henry Iii Dudley, Eugene Roy Rogers, James Price Jr. Mclane",00:08:46.000000,1
London,1948,4x200,Freestyle,1,Men,HUN,"Elemer Szatmari, Geza Kadas, Zoltan Szilard, Imre Nyeki, György Mitro",00:08:48.400000,2
London,1948,4x200,Freestyle,1,Men,FRA,"Rene Cornu, Fernand Martinaux, Alexandre Jany, Georges Vallerey Jr., Joseph Bernardo, Henri Padou Jr.",00:09:08.000000,3
London,1948,4x200,Freestyle,1,Men,SWE,"Per-Olof Östrand, Martin Lunden, Hans Hellbrand, Per-Olof Olsson, Olle Johansson",00:09:09.100000,4
London,1948,4x200,Freestyle,1,Men,YUG,"Branko Vidovic, Boris Skanata",00:09:14.000000,4
London,1948,4x200,Freestyle,1,Men,ARG,"Juan Garay, Jose Duranona, Severo Alfredo Yantorno",00:09:19.200000,4
London,1948,4x200,Freestyle,1,Men,MEX,"Alberto Isaac Ahumada, Ramon Bravo Prieta, Cesar Pineda Borja, Apolonio Castillo Diaz, Clemente Mejia Avila, Angel Maldonado Campos",00:09:20.200000,4
London,1948,4x200,Freestyle,1,Men,BRA,"Paulo Enrique Da Silva, Rolf Egon Kestener, Willy Otto Jordan, Aram Boghossian, Plauto De Barros Guimaraes, Sergio Geraldo De Alencar Rodrigues",00:09:31.000000,4
Berlin,1936,100m,Backstroke,0,Men,USA,Adolph Gustav Kiefer,00:01:05.900000,1
Berlin,1936,100m,Backstroke,0,Men,USA,Al Vande Weghe,00:01:07.700000,2
Berlin,1936,100m,Backstroke,0,Men,JPN,Masaji Kiyokawa,00:01:08.400000,3
Berlin,1936,100m,Backstroke,0,Men,USA,Taylor Drysdale,00:01:09.400000,4
Berlin,1936,100m,Backstroke,0,Men,JPN,Kiichi Yoshida,00:01:09.700000,4
Berlin,1936,100m,Backstroke,0,Men,JPN,Yasuhiko Kojima,00:01:10.400000,4
Berlin,1936,100m,Backstroke,0,Men,AUS,Percival Cole Oliver,00:01:10.700000,4
Berlin,1936,100m,Backstroke,0,Men,AUT,Kurt Patuzzi,Did not start,0
Berlin,1936,100m,Backstroke,0,Women,NED,Dina Willemina Jacoba Senff,00:01:18.900000,1
Berlin,1936,100m,Backstroke,0,Women,NED,Hendrika Mastenbroek,00:01:19.200000,2
Berlin,1936,100m,Backstroke,0,Women,USA,Alice W. Bridges,00:01:19.400000,3
Berlin,1936,100m,Backstroke,0,Women,USA,Edith Motridge,00:01:19.600000,4
Berlin,1936,100m,Backstroke,0,Women,DEN,Tove Brunnstrom Madsen,00:01:20.400000,4
Berlin,1936,100m,Backstroke,0,Women,GBR,Lorna Frampton,00:01:20.600000,4
Berlin,1936,100m,Backstroke,0,Women,GBR,Phyllis Harding,00:01:21.500000,4
Berlin,1936,100m,Backstroke,0,Women,CAN,Irene Pirie-Milton,Did not start,0
Berlin,1936,100m,Freestyle,0,Men,HUN,Ferenc Csik,57.600,1
Berlin,1936,100m,Freestyle,0,Men,JPN,Masanori Yusa,57.900,2
Berlin,1936,100m,Freestyle,0,Men,JPN,Shigeo Arai,58.000,3
Berlin,1936,100m,Freestyle,0,Men,JPN,Masaharu Taguchi,58.100,4
Berlin,1936,100m,Freestyle,0,Men,GER,Helmuth Fischer,59.300,4
Berlin,1936,100m,Freestyle,0,Men,USA,Peter Joseph Fick,59.700,4
Berlin,1936,100m,Freestyle,0,Men,USA,Arthur Lindegren,59.900,4
Berlin,1936,100m,Freestyle,0,Men,BEL,Jan Guillini,Did not start,0
Berlin,1936,100m,Freestyle,0,Women,NED,Hendrika Mastenbroek,00:01:05.900000,1
Berlin,1936,100m,Freestyle,0,Women,ARG,Jeanette Morven Campbell,00:01:06.400000,2
Berlin,1936,100m,Freestyle,0,Women,GER,Gisela Arendt-Jacobs,00:01:06.600000,3
Berlin,1936,100m,Freestyle,0,Women,NED,Willemyntje (Willy) Den Ouden,00:01:07.600000,4
Berlin,1936,100m,Freestyle,0,Women,NED,Catharina (Tini) Willemina Wagner,00:01:08.100000,4
Berlin,1936,100m,Freestyle,0,Women,USA,Mary Olive Mckean,00:01:08.400000,4
Berlin,1936,100m,Freestyle,0,Women,USA,Katherine Louise Rawls,00:01:08.700000,4
Berlin,1936,100m,Freestyle,0,Women,BEL,Jeanne De Rademaecker-Eyckmans,Did not start,0
Berlin,1936,1500m,Freestyle,0,Men,JPN,Noboru Terada,00:19:13.700000,1
Berlin,1936,1500m,Freestyle,0,Men,USA,Jack C. Medica,00:19:34.000000,2
Berlin,1936,1500m,Freestyle,0,Men,JPN,Shunpei Uto,00:19:34.500000,3
Berlin,1936,1500m,Freestyle,0,Men,JPN,Sunao Ishiharada,00:19:48.500000,4
Berlin,1936,1500m,Freestyle,0,Men,USA,Ralph Drew Flanagan,00:19:54.800000,4
Berlin,1936,1500m,Freestyle,0,Men,GBR,Robert Hanford Joachim Leivers,00:19:57.400000,4
Berlin,1936,1500m,Freestyle,0,Men,GER,Heinz Arendt,00:19:59.000000,4
Berlin,1936,1500m,Freestyle,0,Men,AUT,Kurt Patuzzi,Did not start,0
Berlin,1936,200m,Breaststroke,0,Men,JPN,Tetsuo Hamuro,00:02:41.500000,1
Berlin,1936,200m,Breaststroke,0,Men,GER,Erwin Sietas,00:02:42.900000,2
Berlin,1936,200m,Breaststroke,0,Men,JPN,Reizo Koike,00:02:44.200000,3
Berlin,1936,200m,Breaststroke,0,Men,USA,John Herbert Higgins,00:02:45.200000,4
Berlin,1936,200m,Breaststroke,0,Men,JPN,Saburo Ito,00:02:47.600000,4
Berlin,1936,200m,Breaststroke,0,Men,GER,Joachim (Jochen) Balke,00:02:47.800000,4
Berlin,1936,200m,Breaststroke,0,Men,PHI,Teofilo Yldefonso,00:02:51.100000,4
Berlin,1936,200m,Breaststroke,0,Men,BER,Leonard Spence,Disqualified,0
Berlin,1936,200m,Breaststroke,0,Women,JPN,Hideko Maehata,00:03:03.600000,1
Berlin,1936,200m,Breaststroke,0,Women,GER,Martha Genenger,00:03:04.200000,2
Berlin,1936,200m,Breaststroke,0,Women,DEN,Inge Sörensen,00:03:07.800000,3
Berlin,1936,200m,Breaststroke,0,Women,GER,Hanni Hölzner,00:03:09.500000,4
Berlin,1936,200m,Breaststroke,0,Women,NED,Johanna Maria Elizabeth Waalberg,00:03:09.500000,4
Berlin,1936,200m,Breaststroke,0,Women,GBR,Doris Storey,00:03:09.700000,4
Berlin,1936,200m,Breaststroke,0,Women,NED,Jeanette Hermine Kastein,00:03:12.800000,4
Berlin,1936,200m,Breaststroke,0,Women,AUT,Elfriede Freudenreich,Did not start,0
Berlin,1936,400m,Freestyle,0,Men,USA,Jack C. Medica,00:04:44.500000,1
Berlin,1936,400m,Freestyle,0,Men,JPN,Shunpei Uto,00:04:45.600000,2
Berlin,1936,400m,Freestyle,0,Men,JPN,Shozo Makino,00:04:48.100000,3
Berlin,1936,400m,Freestyle,0,Men,USA,Ralph Drew Flanagan,00:04:52.700000,4
Berlin,1936,400m,Freestyle,0,Men,JPN,Hiroshi Negami,00:04:53.600000,4
Berlin,1936,400m,Freestyle,0,Men,FRA,Jean Taris,00:04:53.800000,4
Berlin,1936,400m,Freestyle,0,Men,GBR,Robert Hanford Joachim Leivers,00:05:00.900000,4
Berlin,1936,400m,Freestyle,0,Men,AUT,Günther Zobernig,Did not start,0
Berlin,1936,400m,Freestyle,0,Women,NED,Hendrika Mastenbroek,00:05:26.400000,1
Berlin,1936,400m,Freestyle,0,Women,DEN,Ragnild Tove Hveger,00:05:27.500000,2
Berlin,1936,400m,Freestyle,0,Women,USA,Lenore Kight-Wingard,00:05:29.000000,3
Berlin,1936,400m,Freestyle,0,Women,USA,Mary Lou Petty,00:05:32.200000,4
Berlin,1936,400m,Freestyle,0,Women,BRA,Piedade De Azevedo Coutinho,00:05:35.200000,4
Berlin,1936,400m,Freestyle,0,Women,JPN,Kazue Kojima,00:05:43.100000,4
Berlin,1936,400m,Freestyle,0,Women,DEN,Grethe Ortved Frederiksen,00:05:45.000000,4
Berlin,1936,400m,Freestyle,0,Women,NED,Catharina (Tini) Willemina Wagner,00:05:46.000000,4
Berlin,1936,4x100,Freestyle,1,Women,NLD,"Johanna Katarina Selbach, Willemyntje (Willy) Den Ouden, Catharina (Tini) Willemina Wagner, Hendrika Mastenbroek, Anna Petronella Timmermans",00:04:36.000000,1
Berlin,1936,4x100,Freestyle,1,Women,GER,"Maria Magdalene Lohmar -Henze, Ursula Pollack, Ruth Halbsguth, Gisela Arendt-Jacobs, Ingeborg Schmitz",00:04:36.800000,2
Berlin,1936,4x100,Freestyle,1,Women,USA,"Mary Olive Mckean, Elizabeth Ryan, Dorothy June Schiller, Bernice Ruth Lapp, Mavis Anne Freeman, Katherine Louise Rawls",00:04:40.200000,3
Berlin,1936,4x100,Freestyle,1,Women,CAN,"Phyllis Dewar, Margaret Anne Stone, Mary Christine Mcconkey, Moel Gertrude Oxenbury-Morrow, Irene Pirie-Milton",00:04:48.000000,4
Berlin,1936,4x100,Freestyle,1,Women,HUN,"Agnes Biro, Boriska Sothy, Ilona Acs, Vera Harsanyi, Magda Lenkei",00:04:48.000000,4
Berlin,1936,4x100,Freestyle,1,Women,GBR,"Zilpha Grant, Audrey Morris Mavis Hancock, Margery Hinton, Edna Tildesley Hughes, Olive L. Wadham, Margaret K. Jeffrey",00:04:51.000000,4
Berlin,1936,4x100,Freestyle,1,Women,DEN,"Grethe Ortved Frederiksen, Eva Johanne Riise, Ragnild Tove Hveger, Tove Brunnstrom Madsen, Elvi Johanne Svendsen",00:04:51.400000,4
Berlin,1936,4x200,Freestyle,1,Men,JPN,"Shigeo Arai, Shigeo Sugiura, Masanori Yusa, Masaharu Taguchi",00:08:51.500000,1
Berlin,1936,4x200,Freestyle,1,Men,USA,"John Joseph Macionis, Ralph Gilman, Charles George Jr. Hutter, Jack C. Medica, Ralph Drew Flanagan",00:09:03.000000,2
Berlin,1936,4x200,Freestyle,1,Men,HUN,"Istvan Angyel, Ödön Grof, Oszkar Abay-Nemes, Arpad Lengyel, Ferenc Csik",00:09:12.300000,3
Berlin,1936,4x200,Freestyle,1,Men,FRA,"Christian Talli, Jean Taris, Alfred Nakache, Rene Cavalero, Marco Diener, Claude Desusclade",00:09:18.200000,4
Berlin,1936,4x200,Freestyle,1,Men,GER,"Helmuth Fischer, Werner Plath, Wolfgang Heimlich, Heiko Schwartz, Hermann Heibel",00:09:19.000000,4
Berlin,1936,4x200,Freestyle,1,Men,GBR,"Robert Hanford Joachim Leivers, Mostyn Yanto Ffrench-Williams, Norman Wainwright, William Pearson, George Frederick Dove",00:09:21.500000,4
Berlin,1936,4x200,Freestyle,1,Men,CAN,"Frederick Munroe Bourne, George Larson, Robert Percy Hooper, Robert Charles Pirie",00:09:27.500000,4
Berlin,1936,4x200,Freestyle,1,Men,SWE,"Ake Julin, Björn Borg, Gunnar Werner, Sten-Olof Bollden",00:09:37.500000,4
Angeles,1932,100m,Backstroke,0,Men,JPN,Masaji Kiyokawa,00:01:08.600000,1
Angeles,1932,100m,Backstroke,0,Men,JPN,Toshio Iriye,00:01:09.800000,2
Angeles,1932,100m,Backstroke,0,Men,JPN,Kentaro Kawatsu,00:01:10.000000,3
Angeles,1932,100m,Backstroke,0,Men,USA,Robert Daniel Zehr,00:01:10.900000,4
Angeles,1932,100m,Backstroke,0,Men,GER,Ernst Kuppers,00:01:11.300000,4
Angeles,1932,100m,Backstroke,0,Men,USA,Robert William Kerber,00:01:12.800000,4
Angeles,1932,100m,Backstroke,0,Men,FRA,Marcel Noual,Disqualified,0
Angeles,1932,100m,Backstroke,0,Men,ARG,Roberto Guillermo Peper,Did not start,0
Angeles,1932,100m,Backstroke,0,Women,USA,Eleanor Holm,00:01:19.400000,1
Angeles,1932,100m,Backstroke,0,Women,AUS,Bonnie Mealing,00:01:21.300000,2
Angeles,1932,100m,Backstroke,0,Women,GBR,Elizabeth Valerie Davies,00:01:22.500000,3
Angeles,1932,100m,Backstroke,0,Women,GBR,Phyllis Harding,00:01:22.600000,4
Angeles,1932,100m,Backstroke,0,Women,USA,Joan Mcsheehy,00:01:23.200000,4
Angeles,1932,100m,Backstroke,0,Women,GBR,Margaret Joyce Cooper,00:01:23.400000,4
Angeles,1932,100m,Backstroke,0,Women,BRA,Maria Emma Lenk-Zigler,Disqualified,0
Angeles,1932,100m,Backstroke,0,Women,NED,Willemyntje (Willy) Den Ouden,Did not start,0
Angeles,1932,100m,Freestyle,0,Men,JPN,Yasuji Mioyazaki,58.200,1
Angeles,1932,100m,Freestyle,0,Men,JPN,Tatsugo Kawaishi,58.600,2
Angeles,1932,100m,Freestyle,0,Men,USA,Albert Schwartz,58.800,3
Angeles,1932,100m,Freestyle,0,Men,USA,Manuella Kalili,59.200,4
Angeles,1932,100m,Freestyle,0,Men,JPN,Zenjiro Takahashi,59.200,4
Angeles,1932,100m,Freestyle,0,Men,USA,Raymond Webb Jr. Thompson,59.500,4
Angeles,1932,100m,Freestyle,0,Men,ARG,Alberto Zorrilla,Did not start,0
Angeles,1932,100m,Freestyle,0,Men,BRA,Antônio Luiz Dos Santos,Did not start,0
Angeles,1932,100m,Freestyle,0,Women,USA,Helene Madison,00:01:06.800000,1
Angeles,1932,100m,Freestyle,0,Women,NED,Willemyntje (Willy) Den Ouden,00:01:07.800000,2
Angeles,1932,100m,Freestyle,0,Women,USA,Eleanor Saville,00:01:08.200000,3
Angeles,1932,100m,Freestyle,0,Women,USA,Josephine Mckim,00:01:09.300000,4
Angeles,1932,100m,Freestyle,0,Women,AUS,Neville Frances Bult,00:01:09.900000,4
Angeles,1932,100m,Freestyle,0,Women,RSA,Jenny Maakal,00:01:10.800000,4
Angeles,1932,1500m,Freestyle,0,Men,JPN,Kusuo Kitamura,00:19:12.400000,1
Angeles,1932,1500m,Freestyle,0,Men,JPN,Shozo Makino,00:19:14.100000,2
Angeles,1932,1500m,Freestyle,0,Men,USA,James Crapo Jr. Cristy,00:19:39.500000,3
Angeles,1932,1500m,Freestyle,0,Men,AUS,Noel Philip Ryan,00:19:45.100000,4
Angeles,1932,1500m,Freestyle,0,Men,USA,Buster Crabbe,00:20:02.700000,4
Angeles,1932,1500m,Freestyle,0,Men,FRA,Jean Taris,00:20:09.700000,4
Angeles,1932,200m,Breaststroke,0,Men,JPN,Yoshiyuki Tsuruta,00:02:45.400000,1
Angeles,1932,200m,Breaststroke,0,Men,JPN,Reizo Koike,00:02:46.600000,2
Angeles,1932,200m,Breaststroke,0,Men,PHI,Teofilo Yldefonso,00:02:47.100000,3
Angeles,1932,200m,Breaststroke,0,Men,GER,Erwin Sietas,00:02:48.000000,4
Angeles,1932,200m,Breaststroke,0,Men,PHI,Jikirum Adjaluddin,00:02:49.200000,4
Angeles,1932,200m,Breaststroke,0,Men,JPN,Shigeo Nakagawa,00:02:52.800000,4
Angeles,1932,200m,Breaststroke,0,Women,AUS,Clare Dennis,00:03:06.300000,1
Angeles,1932,200m,Breaststroke,0,Women,JPN,Hideko Maehata,00:03:06.400000,2
Angeles,1932,200m,Breaststroke,0,Women,DEN,Else Agnes Ella Jacobsen,00:03:07.100000,3
Angeles,1932,200m,Breaststroke,0,Women,GBR,Margery Hinton,00:03:11.700000,4
Angeles,1932,200m,Breaststroke,0,Women,USA,Margaret Hoffman,00:03:11.800000,4
Angeles,1932,200m,Breaststroke,0,Women,USA,Anne B. Govednik,00:03:16.000000,4
Angeles,1932,200m,Breaststroke,0,Women,USA,Jane Cadwell,00:03:18.200000,4
Angeles,1932,200m,Breaststroke,0,Women,RSA,Jenny Maakal,Did not start,0
Angeles,1932,400m,Freestyle,0,Men,USA,Buster Crabbe,00:04:48.400000,1
Angeles,1932,400m,Freestyle,0,Men,FRA,Jean Taris,00:04:48.500000,2
Angeles,1932,400m,Freestyle,0,Men,JPN,Tsutomi Oyokota,00:04:52.300000,3
Angeles,1932,400m,Freestyle,0,Men,JPN,Takashi Yokoyama,00:04:52.500000,4
Angeles,1932,400m,Freestyle,0,Men,JPN,Noboru Sugimoto,00:04:56.100000,4
Angeles,1932,400m,Freestyle,0,Men,AUS,Andrew Murray Charlton,00:04:58.600000,4
Angeles,1932,400m,Freestyle,0,Men,ARG,Carlos Ramon Kennedy,Did not start,0
Angeles,1932,400m,Freestyle,0,Men,ARG,Alberto Zorrilla,Did not start,0
Angeles,1932,400m,Freestyle,0,Women,USA,Helene Madison,00:05:28.500000,1
Angeles,1932,400m,Freestyle,0,Women,USA,Lenore Kight-Wingard,00:05:28.600000,2
Angeles,1932,400m,Freestyle,0,Women,RSA,Jenny Maakal,00:05:47.300000,3
Angeles,1932,400m,Freestyle,0,Women,GBR,Margaret Joyce Cooper,00:05:49.700000,4
Angeles,1932,400m,Freestyle,0,Women,FRA,Yvonne Godard,00:05:54.400000,4
Angeles,1932,400m,Freestyle,0,Women,USA,Norene Forbes,00:06:06.000000,4
Angeles,1932,4x100,Freestyle,1,Women,USA,"Eleanor Saville, Helene Madison, Helen Eileen Johns, Josephine Mckim",00:04:38.000000,1
Angeles,1932,4x100,Freestyle,1,Women,NLD,"Maria Vierdag, Willemyntje (Willy) Den Ouden, Maria Petronella Oversloot, Cornelia Ladde",00:04:47.500000,2
Angeles,1932,4x100,Freestyle,1,Women,GBR,"Elizabeth Valerie Davies, Edna Tildesley Hughes, Helen Gradwell Varcoe, Margaret Joyce Cooper",00:04:52.400000,3
Angeles,1932,4x100,Freestyle,1,Women,CAN,"Irene Pirie-Milton, Ruth Kerr",00:05:05.700000,4
Angeles,1932,4x100,Freestyle,1,Women,JPN,"Misao Yokota, Yukie Arata, Kazue Kojima, Hatsuko Morioka",00:05:06.700000,4
Angeles,1932,4x200,Freestyle,1,Men,JPN,"Yasuji Mioyazaki, Hisakichi Toyoda, Takashi Yokoyama, Masanori Yusa",00:08:58.400000,1
Angeles,1932,4x200,Freestyle,1,Men,USA,"Francis Ewen Booth, George Fissler, Manuella Kalili, Maiola Kalili",00:09:10.500000,2
Angeles,1932,4x200,Freestyle,1,Men,HUN,"Istvan Barany, Andras Wanie, László Szabados, Andras Szekely",00:09:31.400000,3
Angeles,1932,4x200,Freestyle,1,Men,CAN,"George Larson, George Burrows, Frederick Munroe Bourne, Walter Spence",00:09:36.300000,4
Angeles,1932,4x200,Freestyle,1,Men,GBR,"Reginald James Cushing Sutton, Robert Hanford Joachim Leivers, Joseph Whiteside, Mostyn Yanto Ffrench-Williams",00:09:45.800000,4
Angeles,1932,4x200,Freestyle,1,Men,ARG,"Alfredo S. Rocca, Roberto Guillermo Peper, Carlos Ramon Kennedy, Leopoldo Tahier",00:10:13.100000,4
Angeles,1932,4x200,Freestyle,1,Men,BRA,"Manoel Rocha Villar, Isaac Dos Santos Morais, Benevenuto Martins Nunes",00:10:36.500000,4
Amsterdam,1928,100m,Backstroke,0,Men,USA,George Harold Kojac,00:01:08.200000,1
Amsterdam,1928,100m,Backstroke,0,Men,USA,Walter Laufer,00:01:10.000000,2
Amsterdam,1928,100m,Backstroke,0,Men,USA,Paul Wyatt,00:01:12.000000,3
Amsterdam,1928,100m,Backstroke,0,Men,JPN,Toshio Iriye,00:01:13.600000,4
Amsterdam,1928,100m,Backstroke,0,Men,GER,Ernst Kuppers,00:01:13.800000,4
Amsterdam,1928,100m,Backstroke,0,Men,GBR,John Charles Preston Besford,00:01:15.400000,4
Amsterdam,1928,100m,Backstroke,0,Men,ITA,Sante Omero,Did not start,0
Amsterdam,1928,100m,Backstroke,0,Men,BEL,Émile Thienpondt,Did not start,0
Amsterdam,1928,100m,Backstroke,0,Women,NED,Maria Johanna Philipsen-Braun,00:01:22.000000,1
Amsterdam,1928,100m,Backstroke,0,Women,GBR,Ellen Elizabeth King,00:01:22.200000,2
Amsterdam,1928,100m,Backstroke,0,Women,GBR,Margaret Joyce Cooper,00:01:22.800000,3
Amsterdam,1928,100m,Backstroke,0,Women,USA,Marion Ulmer Gilman,00:01:24.200000,4
Amsterdam,1928,100m,Backstroke,0,Women,USA,Eleanor Holm,00:01:24.400000,4
Amsterdam,1928,100m,Backstroke,0,Women,USA,Lisa A. Lindstrom,00:01:24.400000,4
Amsterdam,1928,100m,Backstroke,0,Women,NZL,Ena Stockley,00:01:25.800000,4
Amsterdam,1928,100m,Backstroke,0,Women,NED,Willy Den Turk,Did not start,0
Amsterdam,1928,100m,Freestyle,0,Men,USA,Johnny Weissmuller,58.600,4
Amsterdam,1928,100m,Freestyle,0,Men,HUN,Istvan Barany,59.800,4
Amsterdam,1928,100m,Freestyle,0,Men,JPN,Katsuo Takaishi,00:01:00.000000,1
Amsterdam,1928,100m,Freestyle,0,Men,USA,George Harold Kojac,00:01:00.800000,2
Amsterdam,1928,100m,Freestyle,0,Men,USA,Walter Laufer,00:01:01.000000,3
Amsterdam,1928,100m,Freestyle,0,Men,CAN,Walter Spence,00:01:01.400000,4
Amsterdam,1928,100m,Freestyle,0,Men,ARG,Alberto Zorrilla,00:01:01.600000,4
Amsterdam,1928,100m,Freestyle,0,Men,BEL,Henri Stoelen,Did not start,0
Amsterdam,1928,100m,Freestyle,0,Women,USA,Albina Lucy Osipowich,00:01:11.000000,1
Amsterdam,1928,100m,Freestyle,0,Women,USA,Eleanor Saville,00:01:11.400000,2
Amsterdam,1928,100m,Freestyle,0,Women,GBR,Margaret Joyce Cooper,00:01:13.600000,3
Amsterdam,1928,100m,Freestyle,0,Women,GBR,Jean H. Mcdowall,00:01:13.800000,4
Amsterdam,1928,100m,Freestyle,0,Women,USA,Susanne E. Laird,00:01:14.600000,4
Amsterdam,1928,100m,Freestyle,0,Women,GER,Lotte Lehmann,00:01:15.200000,4
Amsterdam,1928,100m,Freestyle,0,Women,HUN,Sarolta Stieber,Did not finish,0
Amsterdam,1928,100m,Freestyle,0,Women,GER,Dora Schönemann,Did not start,0
Amsterdam,1928,1500m,Freestyle,0,Men,SWE,Arne Borg,00:19:51.800000,1
Amsterdam,1928,1500m,Freestyle,0,Men,AUS,Andrew Murray Charlton,00:20:02.600000,2
Amsterdam,1928,1500m,Freestyle,0,Men,USA,Buster Crabbe,00:20:28.800000,3
Amsterdam,1928,1500m,Freestyle,0,Men,USA,Raymond Maurice Ruddy,00:21:05.000000,4
Amsterdam,1928,1500m,Freestyle,0,Men,ARG,Alberto Zorrilla,00:21:23.800000,4
Amsterdam,1928,1500m,Freestyle,0,Men,CAN,Garnet Walter Ault,00:21:46.000000,4
Amsterdam,1928,1500m,Freestyle,0,Men,JPN,Takaji Takebayashi,Did not finish,0
Amsterdam,1928,1500m,Freestyle,0,Men,IND,D. D. Mulji,Did not start,0
Amsterdam,1928,200m,Breaststroke,0,Men,JPN,Yoshiyuki Tsuruta,00:02:48.800000,1
Amsterdam,1928,200m,Breaststroke,0,Men,GER,Erich Rademacher,00:02:50.600000,2
Amsterdam,1928,200m,Breaststroke,0,Men,PHI,Teofilo Yldefonso,00:02:56.400000,3
